Date,Close
1/16/2018 16:00:00,48.57
1/17/2018 16:00:00,48.89
1/18/2018 16:00:00,49.04
1/19/2018 16:00:00,49.31
1/22/2018 16:00:00,49.79
1/23/2018 16:00:00,50.41
1/24/2018 16:00:00,50.02
1/25/2018 16:00:00,50.18
1/26/2018 16:00:00,51.28
1/29/2018 16:00:00,51.11
1/30/2018 16:00:00,50.52
1/31/2018 16:00:00,50.68
2/1/2018 16:00:00,49.97
2/2/2018 16:00:00,49.01
2/5/2018 16:00:00,47.03
2/6/2018 16:00:00,48.1
2/7/2018 16:00:00,48.35
2/8/2018 16:00:00,46.63
2/9/2018 16:00:00,47.3
2/12/2018 16:00:00,48.13
2/13/2018 16:00:00,48.71
2/14/2018 16:00:00,50.21
2/15/2018 16:00:00,51.36
2/16/2018 16:00:00,51.13
2/20/2018 16:00:00,51.53
2/21/2018 16:00:00,51.25
2/22/2018 16:00:00,51.14
2/23/2018 16:00:00,51.83
2/26/2018 16:00:00,52.44
2/27/2018 16:00:00,51.89
2/28/2018 16:00:00,51.7
3/1/2018 16:00:00,51.3
3/2/2018 16:00:00,52.05
3/5/2018 16:00:00,52.86
3/6/2018 16:00:00,53.44
3/7/2018 16:00:00,53.84
3/8/2018 16:00:00,54
3/9/2018 16:00:00,54.7
3/12/2018 16:00:00,55.01
3/13/2018 16:00:00,54.06
3/14/2018 16:00:00,54.53
3/15/2018 16:00:00,54.37
3/16/2018 16:00:00,54.33
3/19/2018 16:00:00,53.44
3/20/2018 16:00:00,53.63
3/21/2018 16:00:00,53.77
3/22/2018 16:00:00,52.16
3/23/2018 16:00:00,50.78
3/26/2018 16:00:00,52.56
3/27/2018 16:00:00,50.18
3/28/2018 16:00:00,48.77
3/29/2018 16:00:00,49.88
4/2/2018 16:00:00,48.41
4/3/2018 16:00:00,48.77
4/4/2018 16:00:00,49.52
4/5/2018 16:00:00,49.86
4/6/2018 16:00:00,48.66
4/9/2018 16:00:00,48.86
4/10/2018 16:00:00,50.13
4/11/2018 16:00:00,50.03
4/12/2018 16:00:00,50.54
4/13/2018 16:00:00,49.94
4/16/2018 16:00:00,50.04
4/17/2018 16:00:00,51.67
4/18/2018 16:00:00,51.99
4/19/2018 16:00:00,51.62
4/20/2018 16:00:00,50.97
4/23/2018 16:00:00,50.47
4/24/2018 16:00:00,49.52
4/25/2018 16:00:00,48.67
4/26/2018 16:00:00,49.68
4/27/2018 16:00:00,49.74
4/30/2018 16:00:00,49.72
5/1/2018 16:00:00,50.04
5/2/2018 16:00:00,50.23
5/3/2018 16:00:00,50.29
5/4/2018 16:00:00,51.01
5/7/2018 16:00:00,52.28
5/8/2018 16:00:00,52.84
5/9/2018 16:00:00,53.6
5/10/2018 16:00:00,54.01
5/11/2018 16:00:00,53.71
5/14/2018 16:00:00,53.28
5/15/2018 16:00:00,52.64
5/16/2018 16:00:00,53.23
5/17/2018 16:00:00,52.89
5/18/2018 16:00:00,52.89
5/21/2018 16:00:00,53.03
5/22/2018 16:00:00,52.6
5/23/2018 16:00:00,53.06
5/24/2018 16:00:00,53.19
5/25/2018 16:00:00,53.34
5/29/2018 16:00:00,53.06
5/30/2018 16:00:00,53.54
5/31/2018 16:00:00,53.54
6/1/2018 16:00:00,54.58
6/4/2018 16:00:00,55.59
6/5/2018 16:00:00,56.07
6/6/2018 16:00:00,56.88
6/7/2018 16:00:00,56.09
6/8/2018 16:00:00,56.47
6/11/2018 16:00:00,56.84
6/12/2018 16:00:00,57.46
6/13/2018 16:00:00,57.6
6/14/2018 16:00:00,58.75
6/15/2018 16:00:00,58.76
6/18/2018 16:00:00,59.1
6/19/2018 16:00:00,58.42
6/20/2018 16:00:00,59.04
6/21/2018 16:00:00,58
6/22/2018 16:00:00,57.25
6/25/2018 16:00:00,55.53
6/26/2018 16:00:00,56.06
6/27/2018 16:00:00,54.66
6/28/2018 16:00:00,55.55
6/29/2018 16:00:00,55.48
7/2/2018 16:00:00,56
7/3/2018 13:00:00,55.34
7/5/2018 16:00:00,56.12
7/6/2018 16:00:00,57.09
7/9/2018 16:00:00,57.71
7/10/2018 16:00:00,57.53
7/11/2018 16:00:00,57.46
7/12/2018 16:00:00,58.67
7/13/2018 16:00:00,58.47
7/16/2018 16:00:00,58.28
7/17/2018 16:00:00,58.99
7/18/2018 16:00:00,58.91
7/19/2018 16:00:00,58.68
7/20/2018 16:00:00,58.41
7/23/2018 16:00:00,58.59
7/24/2018 16:00:00,57.84
7/25/2018 16:00:00,59
7/26/2018 16:00:00,58.6
7/27/2018 16:00:00,56.8
7/30/2018 16:00:00,54.91
7/31/2018 16:00:00,55.08
8/1/2018 16:00:00,55.21
8/2/2018 16:00:00,56.65
8/3/2018 16:00:00,56.18
8/6/2018 16:00:00,56.93
8/7/2018 16:00:00,57.28
8/8/2018 16:00:00,57.27
8/9/2018 16:00:00,57.57
8/10/2018 16:00:00,57.41
8/13/2018 16:00:00,57.23
8/14/2018 16:00:00,57.55
8/15/2018 16:00:00,56.23
8/16/2018 16:00:00,56.21
8/17/2018 16:00:00,55.81
8/20/2018 16:00:00,56.17
8/21/2018 16:00:00,56.91
8/22/2018 16:00:00,57.46
8/23/2018 16:00:00,57.32
8/24/2018 16:00:00,58.67
8/27/2018 16:00:00,59.37
8/28/2018 16:00:00,59.44
8/29/2018 16:00:00,59.9
8/30/2018 16:00:00,59.29
8/31/2018 16:00:00,59.45
9/4/2018 16:00:00,59.27
9/5/2018 16:00:00,57.3
9/6/2018 16:00:00,56.98
9/7/2018 16:00:00,56.94
9/10/2018 16:00:00,57.28
9/11/2018 16:00:00,57.73
9/12/2018 16:00:00,58.08
9/13/2018 16:00:00,58.31
9/14/2018 16:00:00,58.5
9/17/2018 16:00:00,56.9
9/18/2018 16:00:00,57.05
9/19/2018 16:00:00,57.31
9/20/2018 16:00:00,57.61
9/21/2018 16:00:00,57.04
9/24/2018 16:00:00,57.22
9/25/2018 16:00:00,57.71
9/26/2018 16:00:00,57.78
9/27/2018 16:00:00,58.22
9/28/2018 16:00:00,57.59
10/1/2018 16:00:00,58.05
10/2/2018 16:00:00,57.11
10/3/2018 16:00:00,57.25
10/4/2018 16:00:00,55.8
10/5/2018 16:00:00,54.91
10/8/2018 16:00:00,53.76
10/9/2018 16:00:00,53.83
10/10/2018 16:00:00,50.88
10/11/2018 16:00:00,50.27
10/12/2018 16:00:00,52.07
10/15/2018 16:00:00,51.6
10/16/2018 16:00:00,53.87
10/17/2018 16:00:00,53.36
10/18/2018 16:00:00,51.94
10/19/2018 16:00:00,51
10/22/2018 16:00:00,51.7
10/23/2018 16:00:00,52.01
10/24/2018 16:00:00,49.17
10/25/2018 16:00:00,51.63
10/26/2018 16:00:00,50.34
10/29/2018 16:00:00,49.81
10/30/2018 16:00:00,51.09
10/31/2018 16:00:00,53.42
11/1/2018 16:00:00,55.26
11/2/2018 16:00:00,55.17
11/5/2018 16:00:00,54.51
11/6/2018 16:00:00,54.5
11/7/2018 16:00:00,56.12
11/8/2018 16:00:00,54.86
11/9/2018 16:00:00,53.55
11/12/2018 16:00:00,51.46
11/13/2018 16:00:00,52.13
11/14/2018 16:00:00,51.99
11/15/2018 16:00:00,53.61
11/16/2018 16:00:00,52.78
11/19/2018 16:00:00,49.75
11/20/2018 16:00:00,49.04
11/21/2018 16:00:00,49.63
11/23/2018 13:00:00,49.42
11/26/2018 16:00:00,51.34
11/27/2018 16:00:00,51.39
11/28/2018 16:00:00,53.62
11/29/2018 16:00:00,53.45
11/30/2018 16:00:00,53.98
12/3/2018 16:00:00,55.37
12/4/2018 16:00:00,52.72
12/6/2018 16:00:00,53.31
12/7/2018 16:00:00,51.45
12/10/2018 16:00:00,52
12/11/2018 16:00:00,52.05
12/12/2018 16:00:00,52.94
12/13/2018 16:00:00,52.55
12/14/2018 16:00:00,51.33
12/17/2018 16:00:00,49.17
12/18/2018 16:00:00,49.64
12/19/2018 16:00:00,48.57
12/20/2018 16:00:00,47.17
12/21/2018 16:00:00,45.35
12/24/2018 13:00:00,44.63
12/26/2018 16:00:00,47.46
12/27/2018 16:00:00,42.12
12/28/2018 16:00:00,42.01
12/31/2018 16:00:00,42.42
1/2/2019 16:00:00,42.46
1/3/2019 16:00:00,40.89
1/4/2019 16:00:00,43.46
1/7/2019 16:00:00,45
1/8/2019 16:00:00,45.5
1/9/2019 16:00:00,46.33
1/10/2019 16:00:00,46.76
1/11/2019 16:00:00,46.89
1/14/2019 16:00:00,46.45
1/15/2019 16:00:00,47.34
1/16/2019 16:00:00,47.58
1/17/2019 16:00:00,48.1
1/18/2019 16:00:00,48.47
1/22/2019 16:00:00,46.85
1/23/2019 16:00:00,46.73
1/24/2019 16:00:00,47.83
1/25/2019 16:00:00,49.07
1/28/2019 16:00:00,48.15
1/29/2019 16:00:00,47.19
1/30/2019 16:00:00,48.64
1/31/2019 16:00:00,49.52
2/1/2019 16:00:00,49.56
2/4/2019 16:00:00,50.3
2/5/2019 16:00:00,50.68
2/6/2019 16:00:00,50.43
2/7/2019 16:00:00,49.27
2/8/2019 16:00:00,49.61
2/11/2019 16:00:00,49.65
2/12/2019 16:00:00,50.47
2/13/2019 16:00:00,50.47
2/14/2019 16:00:00,50.54
2/15/2019 16:00:00,50.97
2/19/2019 16:00:00,51.32
2/20/2019 16:00:00,51.01
2/21/2019 16:00:00,50.34
2/22/2019 16:00:00,51.72
2/25/2019 16:00:00,51.93
2/26/2019 16:00:00,51.55
2/27/2019 16:00:00,52.1
2/28/2019 16:00:00,51.94
3/1/2019 16:00:00,51.66
3/4/2019 16:00:00,50.89
3/5/2019 16:00:00,51.22
3/6/2019 16:00:00,50.46
3/7/2019 16:00:00,49.83
3/8/2019 16:00:00,49.7
3/11/2019 16:00:00,51.33
3/12/2019 16:00:00,51.54
3/13/2019 16:00:00,51.9
3/14/2019 16:00:00,51.39
3/15/2019 16:00:00,51.52
3/18/2019 16:00:00,51.56
3/19/2019 16:00:00,51.9
3/20/2019 16:00:00,51.98
3/21/2019 16:00:00,53.12
3/22/2019 16:00:00,51.35
3/25/2019 16:00:00,51.19
3/26/2019 16:00:00,51.3
3/27/2019 16:00:00,50.59
3/28/2019 16:00:00,51.14
3/29/2019 16:00:00,51.81
4/1/2019 16:00:00,52.69
4/2/2019 16:00:00,52.8
4/3/2019 16:00:00,53.62
4/4/2019 16:00:00,52.81
4/5/2019 16:00:00,53.43
4/8/2019 16:00:00,53.59
4/9/2019 16:00:00,53.18
4/10/2019 16:00:00,53.75
4/11/2019 16:00:00,53.33
4/12/2019 16:00:00,53.29
4/15/2019 16:00:00,52.82
4/16/2019 16:00:00,53.34
4/17/2019 16:00:00,52.8
4/18/2019 16:00:00,52.63
4/22/2019 16:00:00,53.03
